ev_tdlam_before,loss_ent,loss_kl,EpThisIter,loss_pol_entpen,EpRewMean,EpLenMean,TimestepsSoFar,TimeElapsed,loss_pol_surr,loss_vf_loss,EpisodesSoFar
-0.43621325492858887,0.7522059,1.9269104e-05,2,0.0,0.38,3010.0,19156992,28911.507697343826,-0.0008437228,0.0002569423,7047
0.612684816122055,0.7859633,4.0460738e-05,1,0.0,0.35,3010.0,19161088,28917.07130432129,-0.0007659602,0.0031827155,7048
0.646904706954956,0.74569225,1.754822e-05,2,0.0,0.35,3010.0,19165184,28934.59100842476,-0.00065384107,0.001480062,7050
0.6672838628292084,0.7831717,2.0849262e-05,1,0.0,0.36,3010.0,19169280,28945.94385623932,-0.0008680406,0.0009338266,7051
-0.23985826969146729,0.8344913,2.9779012e-05,1,0.0,0.36,3010.0,19173376,28957.153334379196,-0.001232632,0.0001703596,7052
0.3872988224029541,0.79407066,2.8158742e-05,2,0.0,0.33,3010.0,19177472,28968.062091827393,-0.0013154048,4.741387e-05,7054
-1.1749982833862305,0.7582273,2.590998e-05,1,0.0,0.34,3010.0,19181568,28974.915311336517,-0.0007250713,0.00025184525,7055
0.11783230304718018,0.8160124,2.280408e-05,1,0.0,0.32,3010.0,19185664,28980.545753717422,-0.00068713387,0.0018012582,7056
0.5641400814056396,0.7728938,2.4445106e-05,2,0.0,0.31,3010.0,19189760,28986.78359937668,-0.0008217314,0.0030653793,7058
0.6284785866737366,0.7833093,2.2256185e-05,1,0.0,0.3,3010.0,19193856,28995.404516220093,-0.0005749436,0.0012289388,7059
0.566617488861084,0.77026856,2.7594739e-05,1,0.0,0.29,3010.0,19197952,29000.96059179306,-0.00079594075,0.0029482557,7060
-0.7489466667175293,0.786643,3.4502344e-05,2,0.0,0.28,3010.0,19202048,29006.29256129265,-0.0012885991,8.957324e-05,7062
-1.281186819076538,0.7809923,2.8476388e-05,1,0.0,0.26,3010.0,19206144,29011.13834285736,-0.0011651567,6.516754e-05,7063
-1.493354082107544,0.79852015,2.4228138e-05,2,0.0,0.24,3010.0,19210240,29016.357936143875,-0.00081421656,6.729488e-05,7065
0.7762344926595688,0.80570775,1.8715387e-05,1,0.0,0.24,3010.0,19214336,29021.319292783737,-0.00063865515,0.00082788104,7066
0.6202340722084045,0.764213,8.038476e-05,1,0.0,0.23,3010.0,19218432,29026.49523973465,-0.0003933002,0.0012158639,7067
-3.455091953277588,0.8072509,2.3201512e-05,2,0.0,0.21,3010.0,19222528,29031.672026395798,-0.00088354154,5.3626092e-05,7069
0.48660343885421753,0.810292,1.793696e-05,1,0.0,0.22,3010.0,19226624,29036.908419132233,-0.00079576677,0.0011281095,7070
0.5279757082462311,0.7580237,1.7466693e-05,1,0.0,0.23,3010.0,19230720,29042.393052101135,-0.00079559267,0.0007578028,7071
0.6882519125938416,0.751182,2.2351587e-05,2,0.0,0.23,3010.0,19234816,29047.449156999588,-0.0007043507,0.0014458649,7073
0.16753685474395752,0.7840274,2.3021674e-05,1,0.0,0.21,3010.0,19238912,29052.710772037506,-0.0012076604,6.410072e-05,7074
0.3087150454521179,0.7755788,1.6698501e-05,2,0.0,0.22,3010.0,19243008,29058.593272209167,-0.0005804694,0.001319216,7076
0.7931658029556274,0.7550032,1.371048e-05,1,0.0,0.21,3010.0,19247104,29065.926237106323,-0.0005732534,0.0007647364,7077
0.6120696365833282,0.8252313,2.9049534e-05,1,0.0,0.23,3010.0,19251200,29464.04948759079,-0.00079624844,0.0013808842,7078
-1.141768217086792,0.73356646,2.184478e-05,1,0.0,0.22,3020.0,19255296,29473.199588298798,-0.00090431015,5.548712e-05,7079
-0.7206586599349976,0.76763016,1.6353506e-05,2,0.0,0.23,3020.0,19259392,29480.789472818375,-0.0007175425,0.00014237288,7081
-1.4452216625213623,0.74780595,2.0304373e-05,1,0.0,0.23,3020.0,19263488,29489.61225581169,-0.00096935406,2.865269e-05,7082
-1.465118408203125,0.77813405,1.60762e-05,1,0.0,0.22,3020.0,19267584,29499.37251353264,-0.0005363186,0.00013056827,7083
-1.1261167526245117,0.779596,1.7248189e-05,2,0.0,0.2,3020.0,19271680,29509.546074151993,-0.0006319658,0.00016367364,7085
0.4536651372909546,0.76442224,1.8730905e-05,1,0.0,0.2,3020.0,19275776,29518.81175470352,-0.0006670819,0.0022780101,7086
0.07072621583938599,0.74339056,2.1046902e-05,1,0.0,0.22,3020.0,19279872,29528.706258535385,-0.0005189975,0.0017913763,7087
0.3979291319847107,0.7642345,2.3184697e-05,2,0.0,0.22,3020.0,19283968,29535.020906686783,-0.00084372173,0.0004093046,7089
0.8440493941307068,0.7768441,1.6671183e-05,1,0.0,0.23,3020.0,19288064,29540.911275863647,-0.00049236446,0.00022220072,7090
0.6090115606784821,0.76336205,1.4265047e-05,2,0.0,0.23,3020.0,19292160,29547.348603725433,-0.00051136455,0.00036033837,7092
-2.7937541007995605,0.7906423,2.0287165e-05,1,0.0,0.23,3020.0,19296256,29553.58584046364,-0.00073881086,5.6957713e-05,7093
0.6045567393302917,0.7862493,1.869796e-05,1,0.0,0.25,3020.0,19300352,29560.361936092377,-0.0007130133,0.0021457383,7094
-2.44589900970459,0.78996724,1.6419615e-05,2,0.0,0.24,3010.0,19304448,29566.635526657104,-0.00074578484,0.0005221478,7096
0.6616147458553314,0.76781577,1.6150225e-05,1,0.0,0.24,3010.0,19308544,29573.297179698944,-0.00051019876,0.0013137724,7097
0.28925615549087524,0.7827863,1.916066e-05,1,0.0,0.24,3010.0,19312640,29579.880769252777,-0.00058770226,0.0013969279,7098
-0.8916778564453125,0.7474262,1.8988958e-05,2,0.0,0.25,3010.0,19316736,29586.621287822723,-0.0010168287,4.5966975e-05,7100
0.6887600123882294,0.75626355,1.5235006e-05,1,0.0,0.26,3010.0,19320832,29592.863777160645,-0.0008105931,0.0009000927,7101
0.7804772108793259,0.7403461,1.694058e-05,1,0.0,0.27,3010.0,19324928,29598.951403856277,-0.0006991881,0.0011188802,7102
-0.20312798023223877,0.7857722,1.7391048e-05,2,0.0,0.27,3010.0,19329024,29604.962158203125,-0.0009619618,8.9631176e-05,7104
0.7171790301799774,0.77035433,1.5771499e-05,1,0.0,0.27,3010.0,19333120,29611.232637882233,-0.0005468454,0.0012608543,7105
0.6823938190937042,0.7512497,1.3937675e-05,2,0.0,0.28,3010.0,19337216,29617.514567375183,-0.0007031951,0.00087990233,7107
-0.4971284866333008,0.767101,3.8703998e-05,1,0.0,0.28,3010.0,19341312,29623.82711172104,-0.00079043023,0.00014781655,7108
0.3977587819099426,0.773344,1.5702535e-05,1,0.0,0.29,3010.0,19345408,29631.46079969406,-0.0006138882,0.0038169117,7109
-0.2233414649963379,0.7839953,2.1001331e-05,2,0.0,0.28,3010.0,19349504,29639.38158416748,-0.0009436379,0.0001479107,7111
0.519716203212738,0.7955879,1.5435598e-05,1,0.0,0.28,3010.0,19353600,29646.522897720337,-0.0007013139,0.0024564532,7112
0.6439150273799896,0.770027,2.7099133e-05,1,0.0,0.3,3010.0,19357696,29653.542786598206,-0.00042847137,0.0013375084,7113
0.7239600718021393,0.779389,1.5198717e-05,2,0.0,0.29,3010.0,19361792,29660.95680165291,-0.0005899782,0.000627714,7115
0.6691333055496216,0.76747745,1.443144e-05,1,0.0,0.29,3010.0,19365888,29669.49635887146,-0.000593485,0.0016482655,7116
0.7841194719076157,0.7717189,1.3559548e-05,1,0.0,0.3,3010.0,19369984,29677.404134750366,-0.00066082703,0.0008020835,7117
0.22601234912872314,0.8088589,1.4329031e-05,2,0.0,0.32,3010.0,19374080,29683.05270600319,-0.0006378952,0.0013497039,7119
-1.0194237232208252,0.769517,1.6291946e-05,1,0.0,0.32,3010.0,19378176,29690.66823363304,-0.0008789252,7.359106e-05,7120
0.120086669921875,0.77123743,1.4242666e-05,2,0.0,0.31,3010.0,19382272,29698.697603702545,-0.00042654644,0.0017331806,7122
0.5376705229282379,0.7350238,1.6686741e-05,1,0.0,0.3,3010.0,19386368,29704.88954782486,-0.0005330915,0.0032292346,7123
-0.0035848617553710938,0.7427639,1.1784178e-05,1,0.0,0.29,3010.0,19390464,29711.886777162552,-0.0008154216,6.248935e-05,7124
-0.3362070322036743,0.8099803,1.6654805e-05,2,0.0,0.3,3010.0,19394560,29720.474841594696,-0.0009322875,5.698354e-05,7126
0.5850605666637421,0.76697624,9.78682e-06,1,0.0,0.32,3010.0,19398656,29728.124773979187,-0.0006545973,0.0019071269,7127
0.6514265239238739,0.7425959,1.3213298e-05,1,0.0,0.29,3010.0,19402752,29736.36078453064,-0.0007131372,0.00521651,7128
-0.23407459259033203,0.7391783,1.13622455e-05,2,0.0,0.28,3010.0,19406848,29744.376490354538,-0.0008381526,0.00022668164,7130
-0.5632134675979614,0.7440477,1.3917942e-05,1,0.0,0.28,3010.0,19410944,29751.574983358383,-0.0006867219,0.000107417625,7131
0.5674875378608704,0.7412243,1.0994306e-05,2,0.0,0.27,3010.0,19415040,29759.451031684875,-0.0005491576,0.001911572,7133
-0.19002604484558105,0.76100814,1.556091e-05,1,0.0,0.26,3010.0,19419136,29767.117945194244,-0.0009140273,4.9061655e-05,7134
-0.28226137161254883,0.7573079,1.0492033e-05,1,0.0,0.27,3010.0,19423232,29774.90094280243,-0.00035030476,0.00038980535,7135
-0.3107736110687256,0.7593939,1.18319385e-05,2,0.0,0.26,3010.0,19427328,29784.25564980507,-0.00093967305,3.3100718e-05,7137
-2.078655958175659,0.76762646,1.0560859e-05,1,0.0,0.25,3010.0,19431424,29794.226956367493,-0.0006109561,5.7064903e-05,7138
-0.6433168649673462,0.77022254,1.2782453e-05,1,0.0,0.27,3010.0,19435520,29803.410133123398,-0.00095916074,1.1062979e-05,7139
0.6912202537059784,0.8011901,7.951015e-06,2,0.0,0.24,3010.0,19439616,29817.15233540535,-0.0004028962,0.0010880537,7141
0.6754562854766846,0.7706636,9.324463e-06,1,0.0,0.26,3010.0,19443712,29834.43259191513,-0.00040508027,0.0011416773,7142
0.7582801282405853,0.7897272,1.5979153e-05,1,0.0,0.26,3010.0,19447808,29851.549514055252,-0.00032899552,0.0010340287,7143
0.5482527613639832,0.7353381,9.525149e-06,2,0.0,0.28,3010.0,19451904,29863.41027379036,-0.0004500132,0.00079303177,7145
-1.2953190803527832,0.8133914,1.1774313e-05,1,0.0,0.26,3010.0,19456000,29874.807335853577,-0.00078282517,8.061629e-05,7146
0.7032915949821472,0.77494156,8.949934e-06,2,0.0,0.3,3010.0,19460096,29886.638187408447,-0.0005580229,0.0013816264,7148
0.7723842263221741,0.77399415,9.774268e-06,1,0.0,0.31,3010.0,19464192,29896.66065144539,-0.0004941914,0.0009918425,7149
0.6633818745613098,0.7884498,1.180996e-05,1,0.0,0.31,3010.0,19468288,29907.482343912125,-0.00058404845,0.0026813427,7150
0.5302390158176422,0.79243255,7.904923e-06,2,0.0,0.32,3010.0,19472384,29916.80236887932,-0.0005751629,0.0019584463,7152
0.6383095681667328,0.78300554,1.0340331e-05,1,0.0,0.34,3010.0,19476480,29925.366579771042,-0.0005122924,0.002928735,7153
0.3644065260887146,0.7530762,9.903116e-06,1,0.0,0.35,3010.0,19480576,29937.875788211823,-0.00049510435,0.0018343687,7154
-0.8915622234344482,0.75644535,9.009546e-06,2,0.0,0.35,3010.0,19484672,29947.411139965057,-0.00055277534,0.0004953045,7156
0.5798015594482422,0.79960966,9.993273e-06,1,0.0,0.36,3010.0,19488768,29955.376448631287,-0.0004405859,0.0011035716,7157
-0.48834311962127686,0.74798846,9.291192e-06,1,0.0,0.36,3010.0,19492864,29963.854626893997,-0.0005934592,8.879055e-05,7158
-2.5085113048553467,0.786513,9.649133e-06,2,0.0,0.35,3010.0,19496960,29976.472195863724,-0.00042813935,0.0002693692,7160
0.5265591442584991,0.8036886,1.086223e-05,1,0.0,0.35,3010.0,19501056,30239.990321159363,-0.0006244669,0.0013276474,7161
0.7626389563083649,0.7770158,9.078072e-06,1,0.0,0.37,3020.0,19505152,30245.333227157593,-0.0003974837,0.0008645573,7162
0.7834275364875793,0.7870298,8.311293e-06,2,0.0,0.39,3020.0,19509248,30250.883717536926,-0.0005158284,0.0023101326,7164
0.6848121583461761,0.76521236,1.4591289e-05,1,0.0,0.41,3020.0,19513344,30255.81244659424,-0.0005621762,0.003882346,7165
0.7696927785873413,0.75179696,8.100364e-06,1,0.0,0.39,3020.0,19517440,30260.196578741074,-0.00055615837,0.0010231591,7166
-0.06674277782440186,0.78876,9.871419e-06,2,0.0,0.41,3020.0,19521536,30264.32563662529,-0.00082203164,0.00010297932,7168
0.3503258228302002,0.8009139,5.8625433e-06,1,0.0,0.4,3020.0,19525632,30268.34899997711,-0.00046222645,0.0016544263,7169
-0.41931402683258057,0.785068,9.843653e-06,1,0.0,0.39,3020.0,19529728,30272.616361379623,-0.0007031037,6.555321e-05,7170
-1.2338342666625977,0.7469178,7.5856806e-06,2,0.0,0.37,3020.0,19533824,30277.19024372101,-0.00060334906,8.478512e-05,7172
